epoch,step,train_loss_epoch,train_loss_step
0,47,,0.12294024229049683
0,47,0.04536178708076477,
1,95,,0.02667493373155594
1,95,0.04125962778925896,
2,143,,0.016319628804922104
2,143,0.0428924560546875,
3,191,,0.02848922461271286
3,191,0.0631471499800682,
4,239,,0.12444063276052475
4,239,0.03984502702951431,
5,287,,0.10550852864980698
5,287,0.04769540950655937,
6,335,,0.016744766384363174
6,335,0.04116526246070862,
7,383,,0.1182214766740799
7,383,0.041436899453401566,
8,431,,0.02051866613328457
8,431,0.04058711975812912,
9,479,,0.023724094033241272
9,479,0.052271768450737,
10,527,,0.023415561765432358
10,527,0.03793710842728615,
11,575,,0.025617161765694618
11,575,0.042967289686203,
12,623,,0.02137097716331482
12,623,0.056825410574674606,
13,671,,0.0925680622458458
13,671,0.03995201364159584,
14,719,,0.028091847896575928
14,719,0.05186498537659645,
15,767,,0.013993749395012856
15,767,0.04045796021819115,
16,815,,0.031229708343744278
16,815,0.05004971846938133,
17,863,,0.14683467149734497
17,863,0.04940551891922951,
18,911,,0.09806043654680252
18,911,0.04183773323893547,
19,959,,0.018807940185070038
19,959,0.03895570710301399,
20,1007,,0.04443126916885376
20,1007,0.05926572158932686,
21,1055,,0.0408119335770607
21,1055,0.049695830792188644,
22,1103,,0.02586255967617035
22,1103,0.05089201405644417,
23,1151,,0.01557519193738699
23,1151,0.04519863799214363,
24,1199,,0.021343279629945755
24,1199,0.03942761942744255,
25,1247,,0.027709314599633217
25,1247,0.03547198325395584,
26,1295,,0.013711677864193916
26,1295,0.04276144877076149,
27,1343,,0.020061030983924866
27,1343,0.052009616047143936,
28,1391,,0.03430338576436043
28,1391,0.04540398716926575,
29,1439,,0.02076621539890766
29,1439,0.04268503189086914,
30,1487,,0.02005760930478573
30,1487,0.04426846280694008,
31,1535,,0.03104809857904911
31,1535,0.04219302535057068,
32,1583,,0.014720330946147442
32,1583,0.0483194999396801,
33,1631,,0.014776182360947132
33,1631,0.0590059794485569,
34,1679,,0.014954530633985996
34,1679,0.05107403174042702,
35,1727,,0.030162189155817032
35,1727,0.03418721258640289,
36,1775,,0.0384228341281414
36,1775,0.04726693406701088,
37,1823,,0.01777147874236107
37,1823,0.04050036147236824,
38,1871,,0.020117923617362976
38,1871,0.03953303396701813,
39,1919,,0.11640007793903351
39,1919,0.041082944720983505,
40,1967,,0.08692324906587601
40,1967,0.04007336124777794,
41,2015,,0.013179831206798553
41,2015,0.04763181507587433,
42,2063,,0.12133945524692535
42,2063,0.049485597759485245,
43,2111,,0.03493638336658478
43,2111,0.04762646183371544,
44,2159,,0.020418142899870872
44,2159,0.03827672079205513,
45,2207,,0.01947699673473835
45,2207,0.03565320745110512,
46,2255,,0.0246299896389246
46,2255,0.044524043798446655,
47,2303,,0.02744000405073166
47,2303,0.046761397272348404,
48,2351,,0.013868877664208412
48,2351,0.049738626927137375,
49,2399,,0.01849341206252575
49,2399,0.044629912823438644,
50,2447,,0.018132274970412254
50,2447,0.037876348942518234,
51,2495,,0.025775279849767685
51,2495,0.04565749689936638,
52,2543,,0.02383095771074295
52,2543,0.0483446829020977,
53,2591,,0.020419679582118988
53,2591,0.04687189683318138,
54,2639,,0.07803136110305786
54,2639,0.04467428848147392,
55,2687,,0.021694304421544075
55,2687,0.03780332952737808,
56,2735,,0.012729089707136154
56,2735,0.03638825565576553,
57,2783,,0.1054898053407669
57,2783,0.04366377368569374,
58,2831,,0.05235525220632553
58,2831,0.03852267190814018,
59,2879,,0.013320382684469223
59,2879,0.035425927489995956,
60,2927,,0.016508201137185097
60,2927,0.04223092272877693,
61,2975,,0.10134242475032806
61,2975,0.03676280006766319,
62,3023,,0.012763645499944687
62,3023,0.03938634693622589,
63,3071,,0.10735124349594116
63,3071,0.05915035679936409,
64,3119,,0.017485519871115685
64,3119,0.046436142176389694,
65,3167,,0.058517053723335266
65,3167,0.04682879149913788,
66,3215,,0.018813200294971466
66,3215,0.03234829381108284,
67,3263,,0.10674088448286057
67,3263,0.04276926442980766,
68,3311,,0.032250672578811646
68,3311,0.048159655183553696,
69,3359,,0.01360754668712616
69,3359,0.047321487218141556,
70,3407,,0.014933079481124878
70,3407,0.034607917070388794,
71,3455,,0.0138125354424119
71,3455,0.039836470037698746,
72,3503,,0.01332162506878376
