epoch,step,train_loss_epoch,train_loss_step
0,47,,0.05409178137779236
0,47,0.05728478357195854,
1,95,,0.05974910408258438
1,95,0.03712731599807739,
2,143,,0.02777395397424698
2,143,0.040937311947345734,
3,191,,0.04601738229393959
3,191,0.035158921033144,
4,239,,0.02106708660721779
4,239,0.05138412490487099,
5,287,,0.015327494591474533
5,287,0.04232347011566162,
6,335,,0.02811739593744278
6,335,0.04426812008023262,
7,383,,0.020274503156542778
7,383,0.04296651855111122,
8,431,,0.012343035079538822
8,431,0.04073535278439522,
9,479,,0.03482651710510254
9,479,0.0465678870677948,
10,527,,0.01844959706068039
10,527,0.04350370541214943,
11,575,,0.019555533304810524
11,575,0.04346620664000511,
12,623,,0.033353645354509354
12,623,0.053658220916986465,
13,671,,0.0959131196141243
13,671,0.04581550136208534,
14,719,,0.013319691643118858
14,719,0.04860847815871239,
15,767,,0.04372557997703552
15,767,0.05173638090491295,
16,815,,0.016768593341112137
16,815,0.04303446039557457,
17,863,,0.018175099045038223
17,863,0.04829985275864601,
18,911,,0.08142641931772232
18,911,0.04668894782662392,
19,959,,0.026021363213658333
19,959,0.04812298342585564,
20,1007,,0.028726300224661827
20,1007,0.0572664737701416,
21,1055,,0.02260095812380314
21,1055,0.04462755098938942,
22,1103,,0.02833835408091545
22,1103,0.032004572451114655,
23,1151,,0.025941845029592514
23,1151,0.040392953902482986,
24,1199,,0.013930508866906166
24,1199,0.05316486582159996,
25,1247,,0.016432851552963257
25,1247,0.0490906685590744,
26,1295,,0.0221409872174263
26,1295,0.0486568957567215,
27,1343,,0.02479337528347969
27,1343,0.044643864035606384,
28,1391,,0.12685802578926086
28,1391,0.04346318542957306,
29,1439,,0.02688939869403839
29,1439,0.044960472732782364,
30,1487,,0.017359457910060883
30,1487,0.03843419626355171,
31,1535,,0.026101065799593925
31,1535,0.039337191730737686,
32,1583,,0.025991592556238174
32,1583,0.04556502401828766,
33,1631,,0.013261079788208008
33,1631,0.043554361909627914,
34,1679,,0.08890936523675919
34,1679,0.05139995738863945,
35,1727,,0.05541794002056122
35,1727,0.033697616308927536,
36,1775,,0.01531408540904522
36,1775,0.044149693101644516,
37,1823,,0.014113087207078934
37,1823,0.042019542306661606,
38,1871,,0.013498581945896149
38,1871,0.03980978950858116,
39,1919,,0.023148592561483383
39,1919,0.050893768668174744,
40,1967,,0.02261098101735115
40,1967,0.04777141287922859,
41,2015,,0.018114380538463593
41,2015,0.059522178024053574,
42,2063,,0.19158051908016205
42,2063,0.04727388545870781,
43,2111,,0.030435916036367416
43,2111,0.04868992790579796,
44,2159,,0.10137971490621567
44,2159,0.060618042945861816,
45,2207,,0.05752304196357727
45,2207,0.044088516384363174,
46,2255,,0.014228872023522854
46,2255,0.039185602217912674,
47,2303,,0.023315327242016792
47,2303,0.044169023633003235,
48,2351,,0.02475040964782238
48,2351,0.042010221630334854,
49,2399,,0.12805135548114777
49,2399,0.041750598698854446,
50,2447,,0.12446814030408859
50,2447,0.04443131387233734,
51,2495,,0.02482917718589306
51,2495,0.046686649322509766,
52,2543,,0.021592359989881516
52,2543,0.04578743875026703,
53,2591,,0.024893974885344505
53,2591,0.04287772998213768,
54,2639,,0.04885973408818245
54,2639,0.04633677378296852,
55,2687,,0.12198425829410553
55,2687,0.04512827470898628,
56,2735,,0.029076583683490753
56,2735,0.051343124359846115,
57,2783,,0.10871407389640808
57,2783,0.04686842858791351,
58,2831,,0.15728355944156647
58,2831,0.04561305418610573,
59,2879,,0.014153589494526386
59,2879,0.04059116169810295,
60,2927,,0.019660023972392082
60,2927,0.0339580774307251,
61,2975,,0.05457109957933426
61,2975,0.04297366365790367,
62,3023,,0.07294332981109619
62,3023,0.04840623214840889,
63,3071,,0.08262310922145844
63,3071,0.04597819969058037,
64,3119,,0.016283728182315826
64,3119,0.04841643571853638,
65,3167,,0.013778180815279484
65,3167,0.03086855262517929,
66,3215,,0.02515561878681183
66,3215,0.04536519572138786,
67,3263,,0.11535024642944336
67,3263,0.04001273587346077,
68,3311,,0.020017772912979126
68,3311,0.04429657384753227,
69,3359,,0.030449870973825455
69,3359,0.037764839828014374,
70,3407,,0.02110786736011505
70,3407,0.046904295682907104,
71,3455,,0.16387560963630676
71,3455,0.039773792028427124,
72,3503,,0.05311400443315506
72,3503,0.048123497515916824,
73,3551,,0.1439436674118042
73,3551,0.04125022888183594,
74,3599,,0.057980798184871674
74,3599,0.04542740806937218,
75,3647,,0.031491778790950775
75,3647,0.05267985537648201,
76,3695,,0.024672172963619232
76,3695,0.03744621202349663,
77,3743,,0.11177384853363037
77,3743,0.04437178373336792,
78,3791,,0.028066450729966164
78,3791,0.035672422498464584,
79,3839,,0.03321350738406181
79,3839,0.047074709087610245,
80,3887,,0.020257584750652313
80,3887,0.044366102665662766,
81,3935,,0.017092833295464516
81,3935,0.044265422970056534,
82,3983,,0.05182661861181259
82,3983,0.04487738013267517,
83,4031,,0.02229076251387596
83,4031,0.03988293930888176,
84,4079,,0.10525858402252197
84,4079,0.044957805424928665,
85,4127,,0.048278458416461945
85,4127,0.046131681650877,
86,4175,,0.02069738134741783
86,4175,0.0406159870326519,
87,4223,,0.015384569764137268
87,4223,0.03897802159190178,
88,4271,,0.015668433159589767
88,4271,0.03870607167482376,
89,4319,,0.0153102558106184
89,4319,0.044869836419820786,
90,4367,,0.02796824462711811
90,4367,0.044778838753700256,
91,4415,,0.06611666828393936
91,4415,0.04020990803837776,
92,4463,,0.1014719232916832
92,4463,0.03588484227657318,
93,4511,,0.08699963986873627
93,4511,0.042115483433008194,
94,4559,,0.0897655189037323
94,4559,0.046827834099531174,
95,4607,,0.09676429629325867
95,4607,0.046083252876996994,
96,4655,,0.031154848635196686
96,4655,0.032722290605306625,
97,4703,,0.06582874804735184
97,4703,0.03845678269863129,
98,4751,,0.08980952203273773
98,4751,0.039039336144924164,
99,4799,,0.02209460362792015
99,4799,0.03931267559528351,
100,4847,,0.013004785403609276
100,4847,0.04453308880329132,
101,4895,,0.10631783306598663
101,4895,0.050731826573610306,
102,4943,,0.01824735850095749
102,4943,0.03412908688187599,
103,4991,,0.07934319972991943
103,4991,0.043571025133132935,
104,5039,,0.016002792865037918
104,5039,0.042560312896966934,
105,5087,,0.025154277682304382
105,5087,0.031129317358136177,
106,5135,,0.02639540657401085
106,5135,0.051874373108148575,
107,5183,,0.033059053122997284
107,5183,0.03969181701540947,
108,5231,,0.020378902554512024
108,5231,0.04119289666414261,
109,5279,,0.09147787094116211
109,5279,0.03591250255703926,
110,5327,,0.012721586972475052
110,5327,0.0401347316801548,
111,5375,,0.03094833716750145
111,5375,0.041462190449237823,
112,5423,,0.01521587185561657
112,5423,0.03500603139400482,
113,5471,,0.02605506405234337
113,5471,0.0390419140458107,
114,5519,,0.06948787719011307
114,5519,0.04101841524243355,
115,5567,,0.023321330547332764
115,5567,0.04354468360543251,
116,5615,,0.01748320832848549
116,5615,0.04377380385994911,
117,5663,,0.016163375228643417
117,5663,0.048031631857156754,
118,5711,,0.01965545490384102
118,5711,0.03793938830494881,
119,5759,,0.06844007968902588
119,5759,0.033771488815546036,
120,5807,,0.08665329217910767
120,5807,0.04734473302960396,
121,5855,,0.11642953753471375
121,5855,0.037499215453863144,
122,5903,,0.012425528839230537
122,5903,0.04348474740982056,
123,5951,,0.035366177558898926
123,5951,0.039225585758686066,
124,5999,,0.05642605945467949
124,5999,0.04357655346393585,
125,6047,,0.014019172638654709
125,6047,0.037758342921733856,
126,6095,,0.02193797379732132
126,6095,0.040293093770742416,
127,6143,,0.02112565189599991
127,6143,0.03514673933386803,
128,6191,,0.02600734680891037
128,6191,0.04428379237651825,
129,6239,,0.020634766668081284
129,6239,0.03697177395224571,
130,6287,,0.1298990547657013
130,6287,0.04327920451760292,
131,6335,,0.012903876602649689
131,6335,0.04080713912844658,
132,6383,,0.014455577358603477
132,6383,0.04368668794631958,
133,6431,,0.11068474501371384
133,6431,0.03847416490316391,
134,6479,,0.10815750807523727
134,6479,0.03783959522843361,
135,6527,,0.012149475514888763
135,6527,0.041245829313993454,
136,6575,,0.07652740925550461
136,6575,0.041995540261268616,
137,6623,,0.09167126566171646
137,6623,0.040120068937540054,
138,6671,,0.047834720462560654
138,6671,0.04432595148682594,
139,6719,,0.014306494034826756
139,6719,0.03631537780165672,
140,6767,,0.08764645457267761
140,6767,0.0556710809469223,
141,6815,,0.011399760842323303
141,6815,0.042642030864953995,
142,6863,,0.028555136173963547
142,6863,0.0402507446706295,
143,6911,,0.013146817684173584
143,6911,0.035872671753168106,
144,6959,,0.021356025710701942
144,6959,0.033725205808877945,
145,7007,,0.12372186779975891
145,7007,0.04084848612546921,
146,7055,,0.14877696335315704
146,7055,0.05382566526532173,
147,7103,,0.10111929476261139
147,7103,0.04710224270820618,
148,7151,,0.012317518703639507
148,7151,0.039333995431661606,
149,7199,,0.08542674779891968
149,7199,0.03281136229634285,
150,7247,,0.10715407133102417
150,7247,0.04188738763332367,
151,7295,,0.08470684289932251
151,7295,0.038273733109235764,
152,7343,,0.0748400017619133
152,7343,0.03823644295334816,
153,7391,,0.09867274016141891
153,7391,0.044809337705373764,
154,7439,,0.014003923162817955
154,7439,0.04336056113243103,
155,7487,,0.11074616014957428
155,7487,0.030292654410004616,
156,7535,,0.02403104119002819
156,7535,0.03628067299723625,
157,7583,,0.06311242282390594
157,7583,0.039278652518987656,
158,7631,,0.1243600994348526
158,7631,0.041604455560445786,
159,7679,,0.019590096548199654
159,7679,0.04300751909613609,
160,7727,,0.031687650829553604
160,7727,0.038305625319480896,
161,7775,,0.023322241380810738
161,7775,0.044581953436136246,
162,7823,,0.023229017853736877
162,7823,0.04178836941719055,
163,7871,,0.07889747619628906
163,7871,0.04851411655545235,
164,7919,,0.0324881449341774
164,7919,0.050283316522836685,
165,7967,,0.10364285111427307
165,7967,0.03346030414104462,
166,8015,,0.025228485465049744
166,8015,0.04342452064156532,
167,8063,,0.016284093260765076
167,8063,0.0380086787045002,
168,8111,,0.13317018747329712
168,8111,0.05136097967624664,
169,8159,,0.018556958064436913
169,8159,0.034679438918828964,
170,8207,,0.02421274408698082
170,8207,0.043647851794958115,
171,8255,,0.08434545993804932
171,8255,0.04290974140167236,
172,8303,,0.017287321388721466
172,8303,0.034656018018722534,
173,8351,,0.08637116104364395
173,8351,0.039509501308202744,
174,8399,,0.014921601861715317
174,8399,0.03864377364516258,
175,8447,,0.047712292522192
175,8447,0.03690185025334358,
176,8495,,0.024770094081759453
176,8495,0.03388011083006859,
177,8543,,0.015269512310624123
177,8543,0.03970760107040405,
178,8591,,0.04089730232954025
178,8591,0.04800884425640106,
179,8639,,0.024813001975417137
179,8639,0.040546756237745285,
180,8687,,0.060920294374227524
180,8687,0.041013702750205994,
181,8735,,0.11040016263723373
181,8735,0.03795593976974487,
182,8783,,0.01159411109983921
182,8783,0.04618911072611809,
183,8831,,0.07116536796092987
183,8831,0.04459485411643982,
184,8879,,0.013376263901591301
184,8879,0.03940008953213692,
185,8927,,0.013149382546544075
185,8927,0.04400724545121193,
186,8975,,0.05657237768173218
186,8975,0.03562154993414879,
187,9023,,0.01239410974085331
187,9023,0.03577041253447533,
188,9071,,0.030841603875160217
188,9071,0.03860953822731972,
189,9119,,0.022164426743984222
189,9119,0.03504667803645134,
190,9167,,0.011566468514502048
190,9167,0.039557043462991714,
191,9215,,0.024292614310979843
191,9215,0.03456153720617294,
192,9263,,0.019846973940730095
192,9263,0.03836467117071152,
193,9311,,0.012033313512802124
193,9311,0.03406193479895592,
194,9359,,0.018416203558444977
194,9359,0.042478445917367935,
195,9407,,0.07863405346870422
195,9407,0.048430126160383224,
196,9455,,0.01547933742403984
196,9455,0.03848091885447502,
197,9503,,0.04901597648859024
197,9503,0.03907543048262596,
198,9551,,0.02312377840280533
198,9551,0.03619210422039032,
199,9599,,0.013879340142011642
199,9599,0.04028776288032532,
200,9647,,0.032995738089084625
200,9647,0.03684288263320923,
201,9695,,0.023769304156303406
201,9695,0.03574039041996002,
202,9743,,0.021344436332583427
202,9743,0.02977997623383999,
203,9791,,0.04538925364613533
203,9791,0.03925255686044693,
204,9839,,0.02497016452252865
204,9839,0.03883695602416992,
205,9887,,0.10128273069858551
205,9887,0.039169710129499435,
206,9935,,0.06393606960773468
206,9935,0.03686876595020294,
207,9983,,0.03888893872499466
207,9983,0.038682255893945694,
208,10031,,0.024797290563583374
208,10031,0.03901950642466545,
209,10079,,0.023829368874430656
209,10079,0.04327363148331642,
210,10127,,0.021888963878154755
210,10127,0.037116438150405884,
211,10175,,0.012856852263212204
211,10175,0.03929878771305084,
212,10223,,0.014548046514391899
212,10223,0.04353121295571327,
213,10271,,0.02583147957921028
213,10271,0.042633458971977234,
214,10319,,0.04475356638431549
214,10319,0.038240253925323486,
215,10367,,0.013811392709612846
215,10367,0.04583222046494484,
216,10415,,0.07758952677249908
216,10415,0.04717099666595459,
217,10463,,0.032747771590948105
217,10463,0.03136615455150604,
218,10511,,0.026086069643497467
218,10511,0.04309135302901268,
219,10559,,0.01313876174390316
219,10559,0.03995721414685249,
220,10607,,0.023589149117469788
220,10607,0.038062043488025665,
221,10655,,0.03915441408753395
221,10655,0.044182900339365005,
222,10703,,0.02489810436964035
222,10703,0.03474315255880356,
223,10751,,0.02872413583099842
223,10751,0.04592512547969818,
224,10799,,0.022169221192598343
224,10799,0.037857938557863235,
225,10847,,0.011545955203473568
225,10847,0.038719747215509415,
226,10895,,0.014409652911126614
226,10895,0.04143713787198067,
227,10943,,0.07131563127040863
227,10943,0.037445660680532455,
228,10991,,0.0207174401730299
228,10991,0.04177365079522133,
229,11039,,0.012473445385694504
229,11039,0.042177680879831314,
230,11087,,0.08423874527215958
230,11087,0.04402776435017586,
231,11135,,0.1084679439663887
231,11135,0.047403689473867416,
232,11183,,0.06890039145946503
232,11183,0.0383637435734272,
233,11231,,0.019057922065258026
233,11231,0.0458606593310833,
234,11279,,0.04079776257276535
234,11279,0.03797771409153938,
235,11327,,0.011172480881214142
235,11327,0.03155786544084549,
236,11375,,0.014246438629925251
236,11375,0.042129065841436386,
237,11423,,0.02135009691119194
237,11423,0.03300008922815323,
238,11471,,0.03188726305961609
238,11471,0.043732691556215286,
239,11519,,0.012228472158312798
239,11519,0.0443488173186779,
240,11567,,0.02311258390545845
240,11567,0.038193393498659134,
241,11615,,0.09987927228212357
241,11615,0.04275120422244072,
242,11663,,0.023030048236250877
242,11663,0.03942849859595299,
243,11711,,0.019410178065299988
243,11711,0.03476565703749657,
244,11759,,0.09676197171211243
244,11759,0.03295014426112175,
245,11807,,0.02073603868484497
245,11807,0.04633772745728493,
246,11855,,0.029725048691034317
246,11855,0.047419339418411255,
247,11903,,0.11695757508277893
247,11903,0.04361015185713768,
248,11951,,0.15603256225585938
248,11951,0.03997983783483505,
249,11999,,0.12649963796138763
249,11999,0.047318220138549805,
250,12047,,0.022684013471007347
250,12047,0.045642927289009094,
251,12095,,0.08181719481945038
251,12095,0.036575641483068466,
252,12143,,0.02510209009051323
252,12143,0.036707352846860886,
253,12191,,0.01864711567759514
253,12191,0.03666051849722862,
254,12239,,0.026948312297463417
254,12239,0.03397943824529648,
255,12287,,0.10718823969364166
255,12287,0.04301351681351662,
256,12335,,0.011603433638811111
256,12335,0.04313056543469429,
257,12383,,0.028598910197615623
257,12383,0.03859600052237511,
258,12431,,0.012660620734095573
258,12431,0.0398586131632328,
259,12479,,0.014319412410259247
259,12479,0.039484284818172455,
260,12527,,0.03393379971385002
