epoch,step,train_loss_epoch,train_loss_step
0,47,,0.02081223763525486
0,47,0.04957647994160652,
1,95,,0.030713018029928207
1,95,0.04756981506943703,
2,143,,0.02229887992143631
2,143,0.046133723109960556,
3,191,,0.027094673365354538
3,191,0.04199729859828949,
4,239,,0.013408797793090343
4,239,0.04287271201610565,
5,287,,0.11874863505363464
5,287,0.05183178558945656,
6,335,,0.05764429643750191
6,335,0.041958656162023544,
7,383,,0.02510790154337883
7,383,0.054469939321279526,
8,431,,0.01399531401693821
8,431,0.036894429475069046,
9,479,,0.08332546800374985
9,479,0.048139285296201706,
10,527,,0.015117562375962734
10,527,0.0412973053753376,
11,575,,0.1321856677532196
11,575,0.05149492993950844,
12,623,,0.0164436437189579
12,623,0.050323549658060074,
13,671,,0.02605365589261055
13,671,0.04042835906147957,
14,719,,0.020943645387887955
14,719,0.04703209176659584,
15,767,,0.027522316202521324
15,767,0.03798619285225868,
16,815,,0.10433957725763321
16,815,0.03915753588080406,
17,863,,0.03214453160762787
17,863,0.036180488765239716,
18,911,,0.11292868852615356
18,911,0.05253995954990387,
19,959,,0.014944874681532383
19,959,0.05015619471669197,
20,1007,,0.04958948493003845
20,1007,0.0489032007753849,
21,1055,,0.04372353106737137
21,1055,0.05000607669353485,
22,1103,,0.015912272036075592
22,1103,0.04880790784955025,
23,1151,,0.015231480821967125
23,1151,0.04972785711288452,
24,1199,,0.022730324417352676
24,1199,0.04247986897826195,
25,1247,,0.02539963833987713
25,1247,0.043674420565366745,
26,1295,,0.037832945585250854
26,1295,0.0407092310488224,
27,1343,,0.014589976519346237
27,1343,0.0458303838968277,
28,1391,,0.07073821127414703
28,1391,0.045407410711050034,
29,1439,,0.027071543037891388
29,1439,0.04104553908109665,
30,1487,,0.02437324821949005
30,1487,0.04488271847367287,
31,1535,,0.012534607201814651
31,1535,0.042800236493349075,
32,1583,,0.0607641339302063
32,1583,0.05279300734400749,
33,1631,,0.01432780735194683
33,1631,0.03563809022307396,
34,1679,,0.016360905021429062
34,1679,0.039884064346551895,
35,1727,,0.07351601123809814
35,1727,0.044625747948884964,
36,1775,,0.023834146559238434
36,1775,0.049285244196653366,
37,1823,,0.04100090265274048
37,1823,0.038812607526779175,
38,1871,,0.01937304437160492
38,1871,0.052421897649765015,
39,1919,,0.04481779783964157
39,1919,0.043928295373916626,
40,1967,,0.03251638263463974
40,1967,0.03970973938703537,
41,2015,,0.04881718009710312
41,2015,0.037516698241233826,
42,2063,,0.01865047588944435
42,2063,0.04280266538262367,
43,2111,,0.03521517664194107
43,2111,0.03514469787478447,
44,2159,,0.028138305991888046
44,2159,0.03913647308945656,
45,2207,,0.03486434370279312
45,2207,0.04551467299461365,
46,2255,,0.013185190968215466
46,2255,0.050498295575380325,
47,2303,,0.10149775445461273
47,2303,0.048834532499313354,
48,2351,,0.03901762515306473
48,2351,0.04362383112311363,
49,2399,,0.019456032663583755
49,2399,0.037406157702207565,
50,2447,,0.0306716226041317
50,2447,0.03704957291483879,
51,2495,,0.03379850089550018
51,2495,0.046553924679756165,
52,2543,,0.11026450246572495
52,2543,0.04706035181879997,
53,2591,,0.12053197622299194
53,2591,0.04613940417766571,
54,2639,,0.053039297461509705
54,2639,0.04445074871182442,
55,2687,,0.019404297694563866
55,2687,0.0422518216073513,
56,2735,,0.014756315387785435
56,2735,0.04483028128743172,
57,2783,,0.03285526484251022
57,2783,0.04188917577266693,
58,2831,,0.01605140045285225
58,2831,0.04142140969634056,
59,2879,,0.01981509104371071
59,2879,0.03511100634932518,
60,2927,,0.030081138014793396
60,2927,0.043568309396505356,
61,2975,,0.022079482674598694
61,2975,0.04851951822638512,
62,3023,,0.01592298224568367
62,3023,0.0441000871360302,
63,3071,,0.02660614624619484
63,3071,0.043341487646102905,
64,3119,,0.02616538479924202
64,3119,0.041680049151182175,
65,3167,,0.01351389940828085
65,3167,0.04505002126097679,
66,3215,,0.117699533700943
66,3215,0.05639695003628731,
67,3263,,0.021510547026991844
67,3263,0.03495147079229355,
68,3311,,0.013825701549649239
68,3311,0.045685846358537674,
69,3359,,0.04280587285757065
69,3359,0.044218987226486206,
70,3407,,0.020615452900528908
70,3407,0.03948401287198067,
71,3455,,0.1019374430179596
71,3455,0.04095463082194328,
72,3503,,0.03065313957631588
72,3503,0.054313499480485916,
73,3551,,0.01428816094994545
73,3551,0.04086524620652199,
74,3599,,0.013816429302096367
74,3599,0.03807555511593819,
75,3647,,0.043240420520305634
75,3647,0.042909231036901474,
76,3695,,0.01677992008626461
76,3695,0.0344141460955143,
77,3743,,0.06476923078298569
77,3743,0.04220167174935341,
78,3791,,0.030070707201957703
78,3791,0.049443092197179794,
79,3839,,0.011646505445241928
79,3839,0.04113025218248367,
80,3887,,0.10565844178199768
80,3887,0.03437187895178795,
81,3935,,0.09589232504367828
81,3935,0.04210157319903374,
82,3983,,0.057916633784770966
82,3983,0.048867762088775635,
83,4031,,0.020429488271474838
83,4031,0.041766270995140076,
84,4079,,0.03106423281133175
84,4079,0.041864100843667984,
85,4127,,0.013957876712083817
85,4127,0.041089288890361786,
86,4175,,0.02541692927479744
86,4175,0.04522285237908363,
87,4223,,0.04033154249191284
87,4223,0.03926762938499451,
88,4271,,0.02153465338051319
88,4271,0.04795381426811218,
89,4319,,0.011962398886680603
89,4319,0.04395091161131859,
90,4367,,0.11280031502246857
90,4367,0.03350212052464485,
91,4415,,0.020484786480665207
91,4415,0.03767155110836029,
92,4463,,0.05271995812654495
92,4463,0.04294615983963013,
93,4511,,0.028107773512601852
93,4511,0.032410409301519394,
94,4559,,0.0977562963962555
94,4559,0.040617622435092926,
95,4607,,0.02337230183184147
95,4607,0.03719400241971016,
96,4655,,0.02771078422665596
96,4655,0.03824673220515251,
97,4703,,0.0330243818461895
97,4703,0.05022241547703743,
98,4751,,0.030665161088109016
98,4751,0.046796832233667374,
99,4799,,0.017461419105529785
99,4799,0.04887779429554939,
100,4847,,0.014115221798419952
100,4847,0.037697646766901016,
101,4895,,0.14539790153503418
101,4895,0.03565177693963051,
102,4943,,0.012554311193525791
102,4943,0.04064326360821724,
103,4991,,0.013589666225016117
103,4991,0.043105218559503555,
104,5039,,0.012810418382287025
104,5039,0.03395184129476547,
105,5087,,0.012717805802822113
105,5087,0.041854679584503174,
106,5135,,0.02259843796491623
106,5135,0.039014194160699844,
107,5183,,0.01391742005944252
107,5183,0.03840946406126022,
108,5231,,0.014751551672816277
108,5231,0.03756944462656975,
109,5279,,0.059080254286527634
109,5279,0.05676734074950218,
110,5327,,0.10294473171234131
110,5327,0.05432369187474251,
111,5375,,0.024211883544921875
111,5375,0.04198954626917839,
112,5423,,0.054154060781002045
112,5423,0.0382227785885334,
113,5471,,0.0204898864030838
113,5471,0.03956891596317291,
114,5519,,0.020793288946151733
114,5519,0.04616731405258179,
115,5567,,0.031028587371110916
115,5567,0.04776779189705849,
116,5615,,0.02695995196700096
116,5615,0.04867500439286232,
117,5663,,0.012725871987640858
117,5663,0.035593967884778976,
118,5711,,0.01689794659614563
118,5711,0.04010898247361183,
119,5759,,0.023573406040668488
119,5759,0.03432668745517731,
120,5807,,0.034218210726976395
120,5807,0.039270732551813126,
121,5855,,0.03064117580652237
121,5855,0.0396813340485096,
122,5903,,0.021672304719686508
122,5903,0.037438880652189255,
123,5951,,0.026327094063162804
123,5951,0.04140116646885872,
124,5999,,0.04659111052751541
124,5999,0.043312981724739075,
125,6047,,0.03916546702384949
125,6047,0.050413817167282104,
126,6095,,0.02497269958257675
126,6095,0.030912017449736595,
127,6143,,0.09207525849342346
127,6143,0.04026727005839348,
128,6191,,0.024929365143179893
128,6191,0.03900335356593132,
129,6239,,0.11427021771669388
129,6239,0.04043552652001381,
130,6287,,0.01297486387193203
130,6287,0.043152760714292526,
131,6335,,0.02389027550816536
131,6335,0.04906854033470154,
132,6383,,0.023764532059431076
132,6383,0.04693315923213959,
133,6431,,0.04352717846632004
133,6431,0.033521514385938644,
134,6479,,0.012049775570631027
134,6479,0.04646003618836403,
135,6527,,0.028402676805853844
135,6527,0.04446762800216675,
136,6575,,0.015169741585850716
136,6575,0.03878582641482353,
137,6623,,0.030556678771972656
137,6623,0.045371681451797485,
138,6671,,0.02214455045759678
138,6671,0.03766472265124321,
139,6719,,0.012064382433891296
139,6719,0.04050234332680702,
140,6767,,0.04555163532495499
140,6767,0.03647063672542572,
141,6815,,0.09491179883480072
141,6815,0.0363377183675766,
142,6863,,0.018679002299904823
142,6863,0.044434282928705215,
143,6911,,0.14821326732635498
143,6911,0.04910987615585327,
144,6959,,0.06102296710014343
144,6959,0.050136104226112366,
145,7007,,0.05283379554748535
145,7007,0.04501064494252205,
146,7055,,0.015377383679151535
146,7055,0.038917120546102524,
147,7103,,0.013676347211003304
147,7103,0.038567688316106796,
148,7151,,0.01707320287823677
148,7151,0.03834216296672821,
149,7199,,0.023854240775108337
149,7199,0.04885008558630943,
150,7247,,0.015778791159391403
150,7247,0.03879094496369362,
151,7295,,0.08207747340202332
151,7295,0.043420691043138504,
152,7343,,0.015300626866519451
152,7343,0.04121580347418785,
153,7391,,0.0214595478028059
153,7391,0.039033979177474976,
154,7439,,0.014774313196539879
154,7439,0.030194126069545746,
155,7487,,0.10746608674526215
155,7487,0.04776712879538536,
156,7535,,0.10495275259017944
156,7535,0.034656599164009094,
157,7583,,0.06215844303369522
157,7583,0.04009975120425224,
158,7631,,0.02382543310523033
158,7631,0.03901246562600136,
159,7679,,0.014163708314299583
159,7679,0.04966973885893822,
160,7727,,0.022856514900922775
160,7727,0.031937822699546814,
161,7775,,0.024130279198288918
161,7775,0.03582847863435745,
162,7823,,0.027714738622307777
162,7823,0.04042666405439377,
163,7871,,0.03956019505858421
163,7871,0.03780069574713707,
164,7919,,0.13673336803913116
164,7919,0.044024813920259476,
165,7967,,0.012345658615231514
165,7967,0.03661933168768883,
166,8015,,0.014784025959670544
166,8015,0.03616338595747948,
