epoch,step,train_loss_epoch,train_loss_step
0,47,,0.05108470469713211
0,47,0.04947100207209587,
1,95,,0.01492697186768055
1,95,0.039998799562454224,
2,143,,0.020166169852018356
2,143,0.03900587186217308,
3,191,,0.014519788324832916
3,191,0.05213150382041931,
4,239,,0.01358762290328741
4,239,0.047878384590148926,
5,287,,0.013314039446413517
5,287,0.04025275632739067,
6,335,,0.05917973816394806
6,335,0.04335006698966026,
7,383,,0.021551208570599556
7,383,0.04419049993157387,
8,431,,0.019915007054805756
8,431,0.04938974604010582,
9,479,,0.03569255769252777
9,479,0.03681030124425888,
10,527,,0.013174595311284065
10,527,0.03772124648094177,
11,575,,0.027874615043401718
11,575,0.04009029641747475,
12,623,,0.013412090949714184
12,623,0.041956182569265366,
13,671,,0.038100194185972214
13,671,0.0451442115008831,
14,719,,0.09100943803787231
14,719,0.04905667528510094,
15,767,,0.014851807616651058
15,767,0.051123619079589844,
16,815,,0.018015827983617783
16,815,0.048933833837509155,
17,863,,0.06817979365587234
17,863,0.041519079357385635,
18,911,,0.0223859716206789
18,911,0.04128238931298256,
19,959,,0.02531440742313862
19,959,0.04218210279941559,
20,1007,,0.01797645539045334
20,1007,0.04721205309033394,
21,1055,,0.07029524445533752
21,1055,0.053376685827970505,
22,1103,,0.03631250560283661
22,1103,0.04367731511592865,
23,1151,,0.02960941195487976
23,1151,0.04501942917704582,
24,1199,,0.032058924436569214
24,1199,0.04167265072464943,
25,1247,,0.06874565780162811
25,1247,0.0487259179353714,
26,1295,,0.031944964081048965
26,1295,0.03985144942998886,
27,1343,,0.07879874110221863
27,1343,0.04456229507923126,
28,1391,,0.03232330083847046
28,1391,0.0413573682308197,
29,1439,,0.10174591839313507
29,1439,0.04895003139972687,
30,1487,,0.017768284305930138
30,1487,0.042386993765830994,
31,1535,,0.018859051167964935
31,1535,0.04283846542239189,
32,1583,,0.029335401952266693
32,1583,0.04095565155148506,
33,1631,,0.08578239381313324
33,1631,0.046628180891275406,
34,1679,,0.05867711082100868
34,1679,0.04204089567065239,
35,1727,,0.02320948988199234
35,1727,0.04354919493198395,
36,1775,,0.017906904220581055
36,1775,0.04243279993534088,
37,1823,,0.014149630442261696
37,1823,0.044631317257881165,
38,1871,,0.10812069475650787
38,1871,0.04416878893971443,
39,1919,,0.1280827522277832
39,1919,0.052051056176424026,
40,1967,,0.11273233592510223
40,1967,0.05442821606993675,
41,2015,,0.01643012836575508
41,2015,0.03420713171362877,
