epoch,step,train_loss_epoch,train_loss_step
0,47,,0.0487712062895298
0,47,0.038181643933057785,
1,95,,0.028082333505153656
1,95,0.04649493470788002,
2,143,,0.017656534910202026
2,143,0.03897294029593468,
3,191,,0.1392223834991455
3,191,0.045732077211141586,
4,239,,0.027751730754971504
4,239,0.0485604852437973,
5,287,,0.014513745903968811
5,287,0.04247257113456726,
6,335,,0.014577331952750683
6,335,0.04688301682472229,
7,383,,0.02152271196246147
7,383,0.040389202535152435,
8,431,,0.09030139446258545
8,431,0.044081270694732666,
9,479,,0.013172962702810764
9,479,0.040507156401872635,
10,527,,0.018263358622789383
10,527,0.04732910171151161,
11,575,,0.03872200846672058
11,575,0.04778745770454407,
12,623,,0.02934170328080654
12,623,0.047942254692316055,
13,671,,0.02106984704732895
13,671,0.049786701798439026,
14,719,,0.014266748912632465
14,719,0.032812703400850296,
15,767,,0.10482750833034515
15,767,0.0398855060338974,
16,815,,0.021899834275245667
16,815,0.0429813452064991,
17,863,,0.030510209500789642
17,863,0.03544546663761139,
18,911,,0.017886565998196602
18,911,0.05317911133170128,
19,959,,0.02196391299366951
19,959,0.03914424777030945,
20,1007,,0.049674853682518005
20,1007,0.049587905406951904,
21,1055,,0.019449608400464058
21,1055,0.04700297489762306,
22,1103,,0.04485398158431053
22,1103,0.042129114270210266,
23,1151,,0.154278963804245
23,1151,0.04878854379057884,
24,1199,,0.016063686460256577
24,1199,0.05186387524008751,
25,1247,,0.12281834334135056
25,1247,0.041921839118003845,
26,1295,,0.013475264422595501
26,1295,0.04457409679889679,
27,1343,,0.021811403334140778
27,1343,0.04162948578596115,
28,1391,,0.03780672699213028
28,1391,0.03638657554984093,
29,1439,,0.02399463579058647
29,1439,0.05189267173409462,
30,1487,,0.015424028038978577
30,1487,0.04381224513053894,
31,1535,,0.037218302488327026
31,1535,0.03640397638082504,
32,1583,,0.0342123880982399
32,1583,0.04093087837100029,
33,1631,,0.028474975377321243
33,1631,0.046761225908994675,
