epoch,step,train_loss_epoch,train_loss_step
0,47,,0.033060312271118164
0,47,0.040415674448013306,
1,95,,0.026999831199645996
1,95,0.04746818542480469,
2,143,,0.01490383967757225
2,143,0.040145549923181534,
3,191,,0.015780813992023468
3,191,0.03531932458281517,
4,239,,0.030544191598892212
4,239,0.042837634682655334,
5,287,,0.02529863640666008
5,287,0.05207828804850578,
6,335,,0.013511269353330135
6,335,0.038180310279130936,
7,383,,0.05617770552635193
7,383,0.0368700735270977,
8,431,,0.030142992734909058
8,431,0.04116598889231682,
9,479,,0.16651631891727448
9,479,0.05851764976978302,
10,527,,0.012266955338418484
10,527,0.04238353297114372,
11,575,,0.01455162838101387
11,575,0.04252591356635094,
12,623,,0.017946183681488037
12,623,0.04349204897880554,
13,671,,0.024646814912557602
13,671,0.049843836575746536,
14,719,,0.028177708387374878
14,719,0.04805898666381836,
15,767,,0.015312320552766323
15,767,0.051485415548086166,
16,815,,0.10489771515130997
16,815,0.06717269122600555,
17,863,,0.020867202430963516
17,863,0.04120272397994995,
18,911,,0.10458523035049438
18,911,0.05315450206398964,
19,959,,0.01463975291699171
19,959,0.03782006725668907,
20,1007,,0.022400420159101486
20,1007,0.0466868132352829,
21,1055,,0.08401824533939362
21,1055,0.0433342270553112,
22,1103,,0.023329153656959534
22,1103,0.04077864810824394,
23,1151,,0.02498830296099186
23,1151,0.05199773237109184,
24,1199,,0.019443143159151077
24,1199,0.04026423767209053,
25,1247,,0.06247200071811676
25,1247,0.0434352308511734,
26,1295,,0.08108626306056976
26,1295,0.050521958619356155,
27,1343,,0.0967850536108017
27,1343,0.04639493301510811,
28,1391,,0.13316641747951508
28,1391,0.044842202216386795,
29,1439,,0.021754134446382523
29,1439,0.0474587045609951,
30,1487,,0.01771867461502552
30,1487,0.041338417679071426,
31,1535,,0.023539580404758453
31,1535,0.04600028321146965,
32,1583,,0.13044914603233337
32,1583,0.04045596346259117,
33,1631,,0.022400788962841034
33,1631,0.032888639718294144,
34,1679,,0.015304502099752426
34,1679,0.03968172147870064,
35,1727,,0.08780087530612946
35,1727,0.03891756013035774,
36,1775,,0.03110315464437008
36,1775,0.04178454354405403,
37,1823,,0.13204096257686615
37,1823,0.04384559392929077,
38,1871,,0.014292167499661446
38,1871,0.043011296540498734,
39,1919,,0.027242321521043777
39,1919,0.043930601328611374,
40,1967,,0.08660297095775604
40,1967,0.040281686931848526,
41,2015,,0.04810114949941635
41,2015,0.043024178594350815,
42,2063,,0.02188302017748356
42,2063,0.03893192484974861,
43,2111,,0.021831940859556198
43,2111,0.034888096153736115,
44,2159,,0.01670810580253601
44,2159,0.04431252181529999,
45,2207,,0.013823914341628551
45,2207,0.05618143454194069,
46,2255,,0.012722485698759556
46,2255,0.049062564969062805,
47,2303,,0.039307065308094025
47,2303,0.04066072776913643,
48,2351,,0.015531029552221298
48,2351,0.04476433992385864,
49,2399,,0.02300344593822956
49,2399,0.04106510803103447,
50,2447,,0.01418631337583065
50,2447,0.037337761372327805,
51,2495,,0.055525824427604675
51,2495,0.04693751037120819,
52,2543,,0.014481619000434875
52,2543,0.03800615668296814,
53,2591,,0.012294547632336617
53,2591,0.040482841432094574,
54,2639,,0.012787231244146824
54,2639,0.04230572655797005,
55,2687,,0.032909758388996124
55,2687,0.038839101791381836,
56,2735,,0.10916046798229218
56,2735,0.049236882477998734,
57,2783,,0.10646484047174454
57,2783,0.04716310277581215,
58,2831,,0.20749707520008087
58,2831,0.03817879036068916,
59,2879,,0.03986147418618202
59,2879,0.03624880313873291,
60,2927,,0.01912791095674038
60,2927,0.04306614026427269,
61,2975,,0.022996529936790466
61,2975,0.043433938175439835,
62,3023,,0.11158037185668945
62,3023,0.051668088883161545,
63,3071,,0.11789509654045105
63,3071,0.039342254400253296,
64,3119,,0.02945105731487274
64,3119,0.03695770725607872,
65,3167,,0.02893584594130516
65,3167,0.0433821864426136,
66,3215,,0.016112172976136208
66,3215,0.04324020817875862,
67,3263,,0.023487819358706474
67,3263,0.055296286940574646,
68,3311,,0.0254738237708807
68,3311,0.041751544922590256,
69,3359,,0.018160495907068253
69,3359,0.05054379999637604,
70,3407,,0.08586059510707855
70,3407,0.043821919709444046,
71,3455,,0.017439695075154305
71,3455,0.03484632819890976,
72,3503,,0.024290479719638824
72,3503,0.042770158499479294,
73,3551,,0.025389639660716057
73,3551,0.04664386808872223,
74,3599,,0.017455056309700012
74,3599,0.03935840725898743,
75,3647,,0.024177642539143562
75,3647,0.03565066680312157,
76,3695,,0.0657317191362381
76,3695,0.04467347636818886,
77,3743,,0.014171594753861427
77,3743,0.03596356138586998,
78,3791,,0.014160891063511372
78,3791,0.039838798344135284,
79,3839,,0.015333040617406368
79,3839,0.04235391691327095,
80,3887,,0.023560043424367905
80,3887,0.04460085928440094,
81,3935,,0.01929415762424469
81,3935,0.0415792353451252,
82,3983,,0.07455161213874817
82,3983,0.0364922359585762,
83,4031,,0.09425648301839828
83,4031,0.0469437837600708,
84,4079,,0.11274056136608124
84,4079,0.045205798000097275,
85,4127,,0.029103035107254982
85,4127,0.03825760260224342,
86,4175,,0.02912858873605728
86,4175,0.046010956168174744,
87,4223,,0.016156356781721115
87,4223,0.0386720634996891,
88,4271,,0.06735201179981232
88,4271,0.04470148682594299,
89,4319,,0.018951334059238434
89,4319,0.04056844860315323,
90,4367,,0.0808238685131073
90,4367,0.03701826557517052,
91,4415,,0.10665643215179443
91,4415,0.04242320731282234,
92,4463,,0.09731602668762207
92,4463,0.04282006621360779,
93,4511,,0.02637910284101963
93,4511,0.0382644459605217,
94,4559,,0.024621810764074326
94,4559,0.03655306622385979,
95,4607,,0.16728898882865906
95,4607,0.043461766093969345,
96,4655,,0.02796546369791031
96,4655,0.051578912883996964,
97,4703,,0.0485815703868866
97,4703,0.04871957376599312,
98,4751,,0.012339421547949314
98,4751,0.04280903562903404,
99,4799,,0.01931256800889969
99,4799,0.03710535913705826,
100,4847,,0.1195705235004425
100,4847,0.037828072905540466,
101,4895,,0.03899853676557541
101,4895,0.038060154765844345,
102,4943,,0.012655053287744522
102,4943,0.04067882522940636,
103,4991,,0.02966056391596794
103,4991,0.0387006551027298,
104,5039,,0.07421011477708817
104,5039,0.049075331538915634,
105,5087,,0.13971905410289764
105,5087,0.049879442900419235,
106,5135,,0.014557696878910065
106,5135,0.0476769395172596,
107,5183,,0.023910215124487877
107,5183,0.04503236338496208,
108,5231,,0.021863311529159546
108,5231,0.03937915340065956,
109,5279,,0.02164405956864357
109,5279,0.04677043855190277,
110,5327,,0.011302318423986435
110,5327,0.03963049128651619,
111,5375,,0.017461445182561874
111,5375,0.037332337349653244,
112,5423,,0.019525371491909027
112,5423,0.043064456433057785,
113,5471,,0.019366256892681122
113,5471,0.0465584397315979,
114,5519,,0.029222261160612106
114,5519,0.03873516246676445,
115,5567,,0.023693762719631195
115,5567,0.03760059177875519,
116,5615,,0.08989749848842621
116,5615,0.03668174520134926,
117,5663,,0.01563672535121441
117,5663,0.04745091125369072,
118,5711,,0.07995201647281647
118,5711,0.04351288452744484,
119,5759,,0.017942048609256744
119,5759,0.04345918819308281,
120,5807,,0.01557510532438755
120,5807,0.04566609486937523,
121,5855,,0.020996136590838432
121,5855,0.041661281138658524,
122,5903,,0.02281809039413929
122,5903,0.040186796337366104,
123,5951,,0.06280410289764404
123,5951,0.044159114360809326,
124,5999,,0.020334061235189438
124,5999,0.04495164379477501,
125,6047,,0.02705482207238674
125,6047,0.047799378633499146,
126,6095,,0.08391827344894409
126,6095,0.03155619278550148,
127,6143,,0.04673772305250168
127,6143,0.04478539898991585,
128,6191,,0.17720499634742737
128,6191,0.042079973965883255,
129,6239,,0.0141097791492939
129,6239,0.03752502426505089,
130,6287,,0.030686672776937485
130,6287,0.040067896246910095,
131,6335,,0.03890443593263626
131,6335,0.042984992265701294,
132,6383,,0.06590471416711807
132,6383,0.04008594527840614,
133,6431,,0.019973114132881165
133,6431,0.042141612619161606,
134,6479,,0.038868531584739685
134,6479,0.04480005428195,
135,6527,,0.03746187314391136
135,6527,0.04726897180080414,
136,6575,,0.11867741495370865
136,6575,0.045435503125190735,
137,6623,,0.06251077353954315
137,6623,0.03548446670174599,
138,6671,,0.028089875355362892
138,6671,0.04607822000980377,
139,6719,,0.01830267906188965
139,6719,0.03791661560535431,
140,6767,,0.011958436109125614
140,6767,0.043220218271017075,
141,6815,,0.011887354776263237
141,6815,0.03694579005241394,
142,6863,,0.024090943858027458
