epoch,step,train_loss_epoch,train_loss_step
0,47,,0.0244962889701128
0,47,0.05665851756930351,
1,95,,0.10889982432126999
1,95,0.04500015452504158,
2,143,,0.10085265338420868
2,143,0.041084159165620804,
3,191,,0.02472970262169838
3,191,0.03057447262108326,
4,239,,0.07004770636558533
4,239,0.038727838546037674,
5,287,,0.02237856388092041
5,287,0.05485659837722778,
6,335,,0.01751122809946537
6,335,0.0400252528488636,
7,383,,0.014865268021821976
7,383,0.04284270107746124,
8,431,,0.02187219262123108
8,431,0.04491918906569481,
9,479,,0.06462863087654114
9,479,0.0452190637588501,
10,527,,0.02075950615108013
10,527,0.05387436971068382,
11,575,,0.02163952775299549
11,575,0.0451873354613781,
12,623,,0.039802052080631256
12,623,0.05136306583881378,
13,671,,0.021989118307828903
13,671,0.04510313645005226,
14,719,,0.022164158523082733
14,719,0.03570156544446945,
15,767,,0.014137662947177887
15,767,0.03766753152012825,
16,815,,0.0128746647387743
16,815,0.043845176696777344,
17,863,,0.027457376942038536
17,863,0.04806601628661156,
18,911,,0.026929320767521858
18,911,0.03600567579269409,
19,959,,0.021221883594989777
19,959,0.038032568991184235,
20,1007,,0.023094890639185905
20,1007,0.04843953624367714,
21,1055,,0.10723570734262466
21,1055,0.04697777330875397,
22,1103,,0.06339485943317413
22,1103,0.03670135512948036,
23,1151,,0.014572490938007832
23,1151,0.038328442722558975,
24,1199,,0.03416763246059418
24,1199,0.03778185322880745,
25,1247,,0.027475014328956604
25,1247,0.04542984440922737,
26,1295,,0.013432336039841175
26,1295,0.03715099021792412,
27,1343,,0.017925266176462173
27,1343,0.04858221113681793,
28,1391,,0.0864490270614624
28,1391,0.05203753709793091,
29,1439,,0.1358376145362854
29,1439,0.041832488030195236,
30,1487,,0.030194053426384926
30,1487,0.04931478202342987,
31,1535,,0.014998361468315125
31,1535,0.05170006677508354,
32,1583,,0.025457732379436493
32,1583,0.03598281368613243,
33,1631,,0.1639949381351471
33,1631,0.03844919428229332,
34,1679,,0.02745296061038971
34,1679,0.04227370023727417,
35,1727,,0.13256420195102692
35,1727,0.043649882078170776,
36,1775,,0.03560458868741989
36,1775,0.04222911223769188,
37,1823,,0.15887467563152313
37,1823,0.049669791013002396,
38,1871,,0.025570319965481758
38,1871,0.045274775475263596,
39,1919,,0.014560649171471596
39,1919,0.039870310574769974,
40,1967,,0.014619798399508
40,1967,0.039702530950307846,
41,2015,,0.013898946344852448
41,2015,0.031629014760255814,
42,2063,,0.11088716238737106
42,2063,0.05110134184360504,
43,2111,,0.018837131559848785
43,2111,0.04517381265759468,
44,2159,,0.1177181676030159
44,2159,0.04950985312461853,
45,2207,,0.08648888766765594
45,2207,0.043044134974479675,
46,2255,,0.12558124959468842
46,2255,0.04689699038863182,
47,2303,,0.05963569134473801
47,2303,0.04802641645073891,
48,2351,,0.013188669458031654
48,2351,0.04486696794629097,
49,2399,,0.01420008484274149
49,2399,0.04257917031645775,
50,2447,,0.013302454724907875
50,2447,0.04080593213438988,
51,2495,,0.12070814520120621
51,2495,0.04980689659714699,
52,2543,,0.021228749305009842
52,2543,0.03807449713349342,
53,2591,,0.0779503881931305
53,2591,0.048788342624902725,
54,2639,,0.030108856037259102
54,2639,0.04474630579352379,
55,2687,,0.019085679203271866
55,2687,0.03675559163093567,
56,2735,,0.1063183844089508
56,2735,0.049750685691833496,
57,2783,,0.04996178299188614
57,2783,0.04894024133682251,
58,2831,,0.022738970816135406
58,2831,0.041860539466142654,
59,2879,,0.1262299120426178
59,2879,0.03912913426756859,
60,2927,,0.019219249486923218
60,2927,0.043335989117622375,
61,2975,,0.013475514948368073
61,2975,0.045649584382772446,
62,3023,,0.024715596809983253
62,3023,0.04121849313378334,
63,3071,,0.0891624391078949
63,3071,0.045992519706487656,
64,3119,,0.02175186201930046
64,3119,0.042476851493120193,
65,3167,,0.027456365525722504
65,3167,0.03332291170954704,
66,3215,,0.023321939632296562
66,3215,0.04588910937309265,
67,3263,,0.019009459763765335
67,3263,0.05081479623913765,
68,3311,,0.030729591846466064
68,3311,0.04121604934334755,
69,3359,,0.03129073977470398
69,3359,0.043267324566841125,
70,3407,,0.025285091251134872
70,3407,0.04876911640167236,
71,3455,,0.025749944150447845
71,3455,0.04423600807785988,
72,3503,,0.07589440047740936
72,3503,0.04475152865052223,
73,3551,,0.026986338198184967
73,3551,0.04508040472865105,
74,3599,,0.018871571868658066
74,3599,0.048662494868040085,
75,3647,,0.025814170017838478
75,3647,0.0383426807820797,
76,3695,,0.012882169336080551
76,3695,0.04595983028411865,
77,3743,,0.06602606922388077
77,3743,0.04098203405737877,
78,3791,,0.12053386121988297
78,3791,0.03943455219268799,
79,3839,,0.05688536912202835
79,3839,0.03979015722870827,
80,3887,,0.01934700459241867
80,3887,0.03711041808128357,
81,3935,,0.07576116919517517
81,3935,0.03683400899171829,
82,3983,,0.060304462909698486
82,3983,0.03502514585852623,
83,4031,,0.08599328994750977
83,4031,0.044870276004076004,
84,4079,,0.11781597137451172
84,4079,0.03689398244023323,
85,4127,,0.06462026387453079
85,4127,0.03875308856368065,
86,4175,,0.019114170223474503
86,4175,0.04142250493168831,
87,4223,,0.01319267600774765
87,4223,0.04513387754559517,
88,4271,,0.01818915829062462
88,4271,0.0418977327644825,
89,4319,,0.03407468646764755
89,4319,0.04681047797203064,
90,4367,,0.13545450568199158
90,4367,0.040994059294462204,
91,4415,,0.013309481553733349
91,4415,0.03877507522702217,
92,4463,,0.019351720809936523
92,4463,0.03575844317674637,
93,4511,,0.1305273324251175
93,4511,0.04152916744351387,
94,4559,,0.020777834579348564
94,4559,0.04297787323594093,
95,4607,,0.07993217557668686
95,4607,0.04312916100025177,
96,4655,,0.024079643189907074
96,4655,0.040303025394678116,
97,4703,,0.027053650468587875
97,4703,0.04020688682794571,
98,4751,,0.032451141625642776
98,4751,0.04530086740851402,
99,4799,,0.01755433902144432
99,4799,0.05048922821879387,
100,4847,,0.11580720543861389
100,4847,0.04463451728224754,
101,4895,,0.028054898604750633
101,4895,0.05054057762026787,
102,4943,,0.013018159195780754
102,4943,0.05078691244125366,
103,4991,,0.12348650395870209
103,4991,0.03543704003095627,
