epoch,step,train_loss_epoch,train_loss_step
0,47,,0.01481185108423233
0,47,0.05018774792551994,
1,95,,0.12306452542543411
1,95,0.054633691906929016,
2,143,,0.03581269830465317
2,143,0.051569338887929916,
3,191,,0.016237646341323853
3,191,0.04866669699549675,
4,239,,0.02768288552761078
4,239,0.03804733231663704,
5,287,,0.028648890554904938
5,287,0.04085149988532066,
6,335,,0.022481592372059822
6,335,0.03648001700639725,
7,383,,0.05665847659111023
7,383,0.039951667189598083,
8,431,,0.012984557077288628
8,431,0.04665835574269295,
9,479,,0.013306953012943268
9,479,0.06282097846269608,
10,527,,0.05390119552612305
10,527,0.07350795716047287,
11,575,,0.021949075162410736
11,575,0.05215087905526161,
12,623,,0.07348170876502991
12,623,0.040466416627168655,
13,671,,0.09946231544017792
13,671,0.035744354128837585,
14,719,,0.017624221742153168
14,719,0.04211936891078949,
15,767,,0.01586821675300598
15,767,0.05043172836303711,
16,815,,0.02416224218904972
16,815,0.04462467133998871,
17,863,,0.07660403847694397
17,863,0.048034027218818665,
18,911,,0.030116762965917587
18,911,0.04894658550620079,
19,959,,0.02086225152015686
19,959,0.0416947640478611,
20,1007,,0.09933190792798996
20,1007,0.04900814965367317,
21,1055,,0.03282879292964935
21,1055,0.040462348610162735,
22,1103,,0.019613206386566162
22,1103,0.06053246557712555,
23,1151,,0.08205239474773407
23,1151,0.041956376284360886,
24,1199,,0.015012363903224468
24,1199,0.043132394552230835,
25,1247,,0.0650634765625
25,1247,0.04704083502292633,
26,1295,,0.019807472825050354
26,1295,0.04466351494193077,
27,1343,,0.025173496454954147
27,1343,0.04330090060830116,
28,1391,,0.025870967656373978
28,1391,0.04678413271903992,
29,1439,,0.0161274541169405
29,1439,0.043037448078393936,
30,1487,,0.01509805303066969
30,1487,0.047742728143930435,
31,1535,,0.01807412877678871
31,1535,0.046489182859659195,
32,1583,,0.025128528475761414
32,1583,0.04591291770339012,
33,1631,,0.017370635643601418
33,1631,0.04851287230849266,
34,1679,,0.02303418330848217
34,1679,0.05744510889053345,
35,1727,,0.016885628923773766
35,1727,0.04189970716834068,
36,1775,,0.01426653377711773
36,1775,0.050321608781814575,
37,1823,,0.027160096913576126
37,1823,0.03991132602095604,
38,1871,,0.01933058351278305
38,1871,0.04449283704161644,
39,1919,,0.02505633793771267
39,1919,0.04460696503520012,
40,1967,,0.1129767894744873
40,1967,0.041947219520807266,
41,2015,,0.013614965602755547
41,2015,0.03348623588681221,
42,2063,,0.014870219863951206
42,2063,0.053938403725624084,
43,2111,,0.05880632624030113
43,2111,0.04576661065220833,
44,2159,,0.02838948741555214
44,2159,0.050264205783605576,
45,2207,,0.10437273234128952
45,2207,0.047748029232025146,
46,2255,,0.19354158639907837
46,2255,0.05022384598851204,
47,2303,,0.036228593438863754
47,2303,0.043373286724090576,
48,2351,,0.0182799119502306
48,2351,0.03523773327469826,
49,2399,,0.0353667251765728
49,2399,0.04779587686061859,
50,2447,,0.10089986026287079
50,2447,0.033744145184755325,
51,2495,,0.08241014927625656
51,2495,0.04398345574736595,
52,2543,,0.03068963810801506
52,2543,0.03721092268824577,
53,2591,,0.02004874497652054
